original_row_index,oof_pred,rating_true
71821,3.73,4.0
61809,2.95,3.0
20336,4.25,3.5
37466,3.87,4.0
74110,3.96,4.5
51718,3.73,2.0
41583,4.43,4.0
23986,3.82,5.0
61608,3.35,5.0
12660,2.69,3.0
14198,4.14,4.5
21240,3.88,4.0
53035,3.82,2.0
41833,3.75,4.0
30246,3.99,0.5
52432,3.84,3.0
75094,3.57,5.0
1868,4.09,2.0
52588,4.18,3.0
65400,3.84,5.0
80806,4.22,4.5
48324,4.07,4.0
6516,3.54,4.0
51981,3.23,5.0
13328,4.0,3.5
56473,3.82,3.0
3755,4.13,4.0
37738,3.17,3.5
59275,4.21,1.5
2002,2.83,2.5
24851,3.69,4.0
14376,3.84,3.5
49705,3.72,2.0
7891,4.09,3.0
5409,3.65,3.0
17857,4.14,3.5
69753,3.13,4.0
19541,3.33,5.0
19705,3.45,0.5
43902,3.56,3.0
48650,4.08,4.5
52348,4.27,5.0
72382,4.2,2.5
43359,2.96,2.0
33592,4.0,4.5
46178,3.74,4.0
21314,3.73,4.0
29250,3.57,4.0
16444,3.25,4.0
24755,3.45,2.5
46510,3.09,4.0
48116,3.64,4.5
24216,3.08,2.5
37929,3.73,4.0
75575,3.83,4.0
30032,4.1,4.0
14915,3.72,3.0
46471,3.79,2.0
81314,3.69,4.0
16068,3.16,4.0
43145,3.8,3.0
73766,3.86,4.0
79311,3.91,4.0
48254,4.15,3.5
16482,4.02,3.0
73074,3.74,3.0
61239,4.25,5.0
75351,3.29,1.0
61027,3.05,3.0
51478,4.31,4.0
32523,3.42,2.0
44075,2.87,1.0
21976,3.96,5.0
51569,4.0,4.0
77905,3.98,3.0
15798,2.91,4.0
55046,3.75,2.5
72364,3.77,4.0
2028,3.53,4.5
12938,4.1,4.0
35115,4.08,4.5
22824,3.74,4.5
46505,3.79,4.5
24949,3.19,2.0
69902,3.15,3.5
45633,3.36,3.5
4834,4.19,5.0
19276,3.42,2.0
3359,3.25,4.0
338,3.57,3.5
13915,2.63,2.0
63973,2.83,4.0
14393,3.29,3.0
78511,3.74,3.0
41769,3.7,4.5
59800,3.97,3.0
29940,3.6,1.5
17559,3.69,5.0
1233,4.19,3.5
28887,3.52,2.0
23553,3.35,4.0
5423,3.98,4.0
44870,3.42,3.0
37670,4.09,3.5
24443,2.91,2.5
40109,3.04,1.5
4792,2.82,4.0
43903,3.42,3.0
19551,2.34,1.5
26341,2.8,1.0
16518,3.93,4.0
28946,3.09,4.0
47946,3.26,3.0
75125,4.23,4.0
71951,4.03,5.0
57038,3.17,1.5
50568,3.5,4.0
12717,3.86,2.0
427,3.69,1.5
63657,4.24,1.0
36582,4.04,3.0
57134,3.65,3.0
43237,2.91,3.5
16375,3.49,2.0
32045,3.43,3.5
9439,3.86,4.0
23041,3.41,3.5
11626,2.99,5.0
1764,3.87,2.0
39731,4.22,4.5
38297,3.83,4.0
19928,3.01,3.5
6638,3.62,1.0
42559,2.75,3.0
43322,3.37,1.5
49652,3.58,4.5
2527,3.84,3.0
62871,3.41,4.0
76587,3.48,4.0
34943,3.98,5.0
492,4.15,4.0
10346,4.09,5.0
27950,3.27,3.0
15347,3.76,4.0
4173,4.09,5.0
68518,3.41,4.0
50057,3.81,4.5
6391,3.44,2.5
1051,4.03,4.0
33627,3.45,5.0
55821,3.05,3.5
62087,3.72,5.0
11085,3.74,4.0
37545,3.97,4.5
37017,3.75,3.5
5422,4.3,4.5
6968,3.21,4.0
44963,4.18,3.0
42832,4.0,4.5
75296,3.85,5.0
71838,4.27,5.0
17341,3.63,2.0
14470,3.89,4.0
77102,3.92,2.0
55107,3.79,3.0
62776,3.72,3.0
55773,4.18,4.5
27291,3.66,4.0
23449,3.62,4.0
25627,4.23,5.0
80741,3.44,4.0
54755,4.15,3.5
30039,4.12,3.0
60281,4.06,3.0
48202,2.94,3.5
21095,3.19,3.0
32743,2.81,3.0
12191,3.63,4.0
79173,3.17,2.0
59162,4.08,5.0
57235,3.55,1.5
21513,3.26,4.0
46349,3.69,3.0
29574,2.99,3.5
71572,3.76,1.0
19509,3.37,4.5
23397,3.5,4.0
27927,3.77,4.0
77108,3.48,2.0
21490,3.65,4.0
75087,3.81,5.0
72464,4.48,5.0
5724,3.88,4.0
32583,3.52,4.0
58849,4.22,3.5
81614,3.57,5.0
12084,4.02,4.0
28991,3.67,4.0
64455,4.03,5.0
50083,4.07,4.0
4577,3.14,3.0
58638,3.95,4.0
13635,2.62,2.0
48012,4.18,4.0
74342,3.14,5.0
65680,3.47,2.5
3637,4.35,3.5
38279,3.68,5.0
12225,3.11,3.0
50148,3.85,4.5
33623,3.45,5.0
55011,4.04,4.0
7142,3.79,4.0
17525,2.91,5.0
1284,3.23,2.5
22181,4.06,3.0
3928,3.57,4.0
3398,3.56,3.5
15119,2.88,1.0
21498,3.47,3.5
22727,3.88,3.0
30920,3.9,3.0
40377,2.63,2.5
42721,4.14,4.5
16808,3.93,4.5
67438,4.03,5.0
67602,3.15,3.5
76187,4.2,4.0
29420,3.2,4.0
9908,4.03,4.0
14921,3.11,3.0
68861,3.93,5.0
38692,4.44,5.0
34518,3.2,4.0
74224,3.47,3.0
54641,4.0,5.0
47832,3.16,3.0
1618,2.55,1.0
22196,3.65,3.0
47594,3.99,5.0
71330,3.44,2.5
65929,3.74,4.0
39049,3.45,4.0
44568,3.27,3.5
39087,2.84,5.0
49451,4.22,3.0
53685,3.55,2.5
39101,3.58,4.0
13831,3.48,4.0
29115,3.85,5.0
14765,3.75,3.0
74273,3.59,5.0
58453,3.58,4.5
23595,3.97,2.0
20606,3.4,3.0
75054,3.13,3.5
24402,4.22,2.5
73515,4.03,4.0
43317,3.53,4.0
44779,3.61,4.0
34842,3.28,4.0
31120,3.53,4.0
78346,4.06,2.5
53786,3.6,5.0
50925,3.01,0.5
50803,3.53,3.5
81359,4.06,3.0
39407,4.0,4.5
56628,3.76,3.5
35323,3.28,2.0
37167,3.97,4.0
15912,4.04,3.0
81879,3.71,3.0
50960,3.96,4.5
37485,2.88,2.5
79401,3.17,3.0
62073,3.25,4.0
73099,4.17,3.5
31313,4.21,5.0
6018,4.08,4.5
4969,3.03,4.0
81475,3.83,5.0
2983,2.93,2.0
11168,3.54,3.0
9605,3.02,3.5
19529,4.0,4.0
79688,3.47,4.0
59479,3.46,4.0
43731,3.22,4.5
11093,3.68,4.0
77640,3.91,2.5
60104,3.63,4.0
20243,3.28,3.0
29856,4.1,4.0
50531,3.7,4.0
1374,3.46,3.0
76608,4.11,4.0
20798,3.67,5.0
65411,3.6,5.0
10686,3.49,3.0
19530,3.34,3.5
59792,3.94,3.0
77096,2.87,1.5
12146,3.69,4.0
18150,3.6,2.5
41227,3.13,4.0
41625,3.2,5.0
18145,3.72,1.5
66306,3.71,4.0
40146,4.1,0.5
60766,3.61,4.0
45760,3.44,3.0
5983,3.28,4.0
27875,3.85,4.0
25165,3.37,4.0
13158,3.67,4.0
68682,3.49,5.0
35080,3.83,5.0
46880,4.22,4.5
30675,3.88,3.0
30633,3.54,4.0
9993,3.99,3.5
36427,3.7,2.5
50301,3.74,4.0
44799,3.87,3.0
64050,3.57,4.0
25081,3.82,2.0
5998,4.11,4.0
12786,3.89,4.0
61144,3.5,4.0
34210,3.9,3.5
67981,3.96,5.0
53072,4.01,4.0
47037,3.66,0.5
34361,3.48,4.5
67864,3.53,4.0
28429,3.46,5.0
81886,4.1,4.0
5625,2.98,4.0
2516,3.48,4.5
57957,4.1,4.0
10437,3.73,4.0
63500,3.47,3.5
41732,2.88,5.0
47680,3.18,3.0
27966,4.2,5.0
50198,3.54,1.0
58705,3.12,3.0
62238,3.84,3.5
28970,2.96,3.0
76488,3.24,1.5
19620,3.38,3.0
52181,2.74,2.5
53196,3.61,4.0
14287,3.51,4.0
4289,3.57,2.0
2193,3.73,3.0
7471,4.2,4.5
14773,3.69,4.0
62247,3.93,5.0
3542,3.22,3.0
32199,4.02,4.0
78708,3.17,3.0
9573,3.76,3.5
10356,3.5,4.0
21200,4.27,4.0
33670,3.59,4.5
16711,3.82,3.5
47990,3.7,4.0
39025,4.08,4.0
35166,3.64,4.5
24006,4.05,3.5
62255,3.89,4.0
70238,4.29,3.0
70034,3.55,3.5
74511,3.73,2.0
57095,3.84,3.5
48462,4.06,5.0
17664,4.16,3.5
39661,3.31,4.0
35812,4.44,4.0
31065,3.91,4.0
57542,4.3,4.0
59923,3.61,3.0
81319,3.14,5.0
3606,4.01,4.5
64188,3.47,4.0
4617,4.24,5.0
33264,3.38,4.0
37511,3.27,4.0
32304,2.79,2.0
64448,3.6,5.0
80126,3.75,4.5
40941,3.88,3.0
651,3.83,4.0
36700,3.94,4.0
34512,3.61,4.5
67358,3.99,5.0
80540,3.42,3.0
47279,3.84,3.0
72491,3.82,5.0
6038,3.3,3.5
28299,2.8,3.0
62274,3.76,4.5
14527,3.19,4.0
22737,4.01,5.0
65386,3.77,4.0
5598,3.91,5.0
17639,3.93,5.0
8686,3.28,0.5
13326,2.89,1.0
56673,2.39,1.5
67975,4.07,4.5
2323,4.11,5.0
15005,4.04,4.0
15679,3.89,3.0
4211,4.07,4.0
71965,4.13,5.0
48514,2.9,3.0
51112,3.98,4.0
34507,3.59,4.5
74157,3.61,5.0
58137,3.72,4.5
17770,4.22,3.5
3389,3.49,3.5
79015,3.71,4.0
24737,3.26,3.0
7919,3.25,5.0
64998,4.18,4.0
74755,3.54,0.5
2071,3.13,3.0
51246,4.2,5.0
80679,2.99,2.0
72127,3.61,1.0
32694,4.13,4.5
71226,3.92,4.0
31917,3.8,4.0
72552,3.98,3.0
54189,4.13,4.0
36801,3.42,2.0
17935,3.36,4.5
34266,3.65,4.0
68794,4.19,5.0
29542,3.42,4.5
80561,3.88,2.5
9674,2.96,3.5
26897,4.21,5.0
65341,3.97,5.0
44079,3.98,3.0
53909,3.7,1.5
4954,3.59,4.0
69182,2.96,3.0
30543,3.47,3.0
39886,3.12,1.0
66750,3.53,4.0
74288,3.61,5.0
22211,4.18,5.0
30685,3.57,3.0
60002,3.58,3.0
58473,3.64,2.0
34597,3.89,3.5
67474,3.95,3.0
5430,3.92,4.0
27506,3.38,5.0
10977,3.91,5.0
62484,3.83,3.5
71689,3.91,4.5
8962,3.62,2.5
38909,4.28,5.0
68441,4.27,3.0
22894,3.53,4.0
39947,3.52,4.0
16218,3.69,4.0
61054,4.5,5.0
21156,3.14,5.0
58040,3.47,3.5
74480,3.5,3.0
2414,3.68,5.0
59023,4.25,3.0
58787,3.76,4.0
11193,3.41,4.0
69958,3.73,3.5
35525,3.92,3.5
15794,3.71,3.0
43868,3.39,2.0
35217,3.72,5.0
20510,2.8,4.0
7188,4.18,5.0
41804,3.45,4.0
58907,4.05,4.0
69636,3.71,4.0
53534,3.26,3.0
69577,3.19,2.5
1721,3.19,0.5
54037,2.48,1.0
35533,3.82,4.0
25601,3.47,2.5
12647,3.47,3.0
75154,3.74,4.0
11856,3.83,3.5
48209,3.23,5.0
31835,4.28,5.0
14517,3.46,5.0
49184,3.56,3.0
57769,3.52,2.0
47868,3.72,2.0
49909,3.41,4.0
30208,3.29,3.0
67334,3.05,3.5
36121,3.46,3.0
48595,3.43,3.5
62130,3.75,4.0
20429,3.64,4.0
40110,4.13,3.0
74813,3.73,4.5
77986,4.11,4.0
7109,3.78,4.0
80008,3.34,4.5
32104,3.93,5.0
67384,2.84,3.5
34997,3.99,5.0
5298,3.26,2.0
35090,3.38,4.0
54035,3.07,2.0
49334,3.93,4.5
22652,3.66,5.0
80625,3.3,4.0
75847,3.66,4.5
6182,3.8,3.5
58609,4.05,4.5
28247,3.38,4.5
61388,3.49,3.0
75979,3.74,3.5
64301,4.22,4.0
54012,3.08,3.0
23271,3.41,2.0
73870,3.29,3.0
32121,2.91,3.5
68549,3.21,5.0
79956,3.93,4.5
49464,3.45,5.0
34821,3.59,4.0
48428,4.44,5.0
27091,3.43,4.0
55242,3.96,3.5
66301,4.0,3.5
79965,3.39,5.0
49548,3.97,4.0
43804,3.89,1.0
41668,3.55,2.0
7232,4.04,4.0
5594,3.87,4.0
55710,2.99,4.5
25342,3.73,2.0
60320,3.77,3.0
47924,3.05,3.0
27228,3.07,4.0
2654,3.63,3.0
47822,3.05,4.0
4599,3.71,5.0
55449,4.34,3.5
48387,3.96,4.0
38783,3.32,3.0
39434,3.86,3.5
57202,3.12,3.0
65396,3.35,5.0
18684,3.48,2.0
25820,3.75,3.0
81563,2.89,2.0
30712,3.0,0.5
45302,3.92,4.0
9495,2.92,3.5
43999,3.72,3.0
52916,3.12,2.0
56785,3.85,4.0
44370,3.16,4.0
38174,4.11,3.5
60667,3.93,4.0
1938,3.26,1.0
26609,3.61,5.0
25456,3.5,3.5
40426,3.69,3.5
28803,3.45,5.0
73888,2.96,3.0
22541,3.35,3.0
9393,3.84,4.0
2887,3.66,3.0
68099,3.74,3.0
35919,3.59,4.0
42228,4.08,5.0
56671,3.66,3.5
49188,3.64,3.0
7755,4.03,5.0
48378,3.85,5.0
80027,3.27,2.0
77440,3.44,3.5
19296,2.69,4.0
66890,4.29,4.0
19193,3.63,1.0
71229,3.47,2.5
199,3.84,5.0
78886,3.49,4.0
64815,3.3,4.0
33535,3.69,5.0
11178,3.08,3.0
51212,3.69,4.0
1843,3.28,2.5
17573,3.61,1.0
34165,3.45,3.5
4708,4.06,4.0
16287,3.99,2.5
41140,4.07,4.0
42659,2.71,4.0
33603,4.07,4.5
34417,2.88,4.5
67517,3.47,3.0
52441,4.0,4.0
17848,4.23,4.0
5521,4.15,4.5
18848,2.96,2.5
18719,3.73,5.0
62415,3.78,2.5
6836,4.13,4.0
28638,3.18,5.0
7497,2.86,4.5
7127,3.81,2.0
57993,3.77,3.5
77202,3.19,1.5
28543,3.72,5.0
38565,3.99,4.5
78037,3.36,4.0
12804,3.93,4.0
41776,4.0,5.0
26412,3.66,4.0
76712,3.7,2.0
3520,3.51,3.5
54881,3.95,3.0
14957,3.1,2.0
17097,3.73,5.0
40735,2.81,3.0
53649,3.67,3.5
61959,3.12,5.0
33495,4.28,4.0
73907,3.32,3.5
44400,3.84,2.5
54229,3.93,4.0
5809,3.35,3.0
33981,3.23,3.5
78641,4.2,4.0
40655,3.87,4.0
42041,2.96,3.5
78211,3.2,4.0
81571,3.44,4.0
63468,4.07,3.5
24449,3.14,3.5
20659,3.68,3.5
19710,3.58,3.5
58730,2.81,2.0
41249,3.22,2.0
28216,3.78,4.5
55844,3.56,4.5
75872,3.32,1.5
42115,3.31,5.0
12459,3.73,3.5
41895,4.11,2.0
58642,3.95,4.0
21303,3.69,4.0
41818,3.98,3.5
37262,2.89,1.0
20485,3.79,3.5
12005,4.14,3.0
52611,2.66,2.0
77894,3.33,1.5
46743,3.9,4.0
2845,3.57,3.0
58879,3.93,5.0
74681,2.92,3.5
4150,4.42,5.0
5600,3.84,4.0
14396,3.33,5.0
30093,4.18,4.5
44732,3.96,4.0
52371,3.07,2.5
58804,4.13,3.0
6042,3.94,3.5
6881,3.74,4.0
2369,4.02,4.0
42965,4.13,5.0
76358,4.02,4.5
58648,3.68,4.0
62393,3.83,4.0
51423,3.0,3.0
68173,4.18,2.0
1798,3.58,1.5
6344,3.69,2.5
25311,2.73,3.5
21276,3.61,5.0
16388,3.55,3.0
7515,3.43,4.5
51494,3.74,4.0
57205,3.59,4.0
28639,3.63,4.0
31337,4.22,5.0
32484,3.81,3.0
7560,3.29,2.0
3943,3.01,2.0
21866,3.11,2.0
57044,3.82,4.0
21761,3.79,4.0
77405,3.33,2.0
55111,3.75,3.5
43484,3.57,4.0
20401,3.84,4.0
37114,3.99,5.0
663,4.15,4.0
36236,3.97,4.0
60392,3.58,3.0
55439,3.78,4.0
10985,3.05,2.0
68189,3.49,3.0
38580,3.53,4.0
48340,4.13,5.0
25018,3.2,3.0
28744,3.31,4.0
17710,4.24,5.0
73612,3.84,5.0
78535,3.44,1.5
26101,3.74,4.0
12650,3.46,1.0
72230,4.19,5.0
47047,3.63,3.5
53203,4.06,5.0
62799,3.85,5.0
26458,4.0,5.0
18789,3.5,3.5
9943,3.42,3.0
8492,3.48,3.5
15164,4.11,4.0
62522,4.05,4.0
41570,3.49,5.0
33621,4.25,4.5
1159,3.21,3.0
1124,3.75,2.0
9654,3.57,3.5
51840,3.3,3.0
3118,4.08,3.0
78478,3.7,4.0
35862,4.18,3.0
3610,3.72,2.5
71288,3.48,2.5
26830,3.45,4.0
17966,3.68,2.0
49176,3.84,4.0
47859,4.0,4.0
53561,4.2,5.0
70554,3.82,5.0
10429,3.03,4.5
72299,4.08,4.0
11723,3.89,4.0
69070,3.8,5.0
26223,3.9,4.0
51598,2.9,1.0
31286,3.88,1.5
71184,3.53,3.0
17965,4.33,1.5
6214,3.83,4.5
39010,4.32,4.0
29497,3.68,4.5
12258,3.25,4.0
61395,3.86,3.0
71658,3.32,3.5
10008,3.74,3.0
71106,3.9,4.0
51771,3.77,4.0
45392,3.37,4.0
78585,4.4,5.0
12201,3.6,4.0
8475,4.42,5.0
32068,3.05,4.5
46198,3.58,3.0
79523,3.34,5.0
58659,3.93,5.0
60964,4.21,3.0
43289,3.3,2.5
65831,4.16,1.0
42802,4.3,2.5
53419,3.43,2.5
20077,4.09,5.0
67176,3.8,5.0
30770,3.03,3.0
64275,3.84,4.0
20559,3.92,4.0
31250,4.01,3.0
63289,3.74,3.0
62047,3.87,5.0
70815,2.84,2.0
42787,3.87,4.5
45566,3.69,4.0
24039,3.97,2.5
30379,3.56,4.5
68673,2.66,3.0
67161,3.98,3.0
47249,3.5,3.0
56843,3.23,2.0
27402,4.18,4.0
59376,3.55,4.5
24067,3.29,2.5
52056,3.59,3.0
67634,3.39,4.0
73938,3.61,4.5
57228,3.32,2.0
48572,4.31,5.0
60660,4.36,4.0
5185,3.54,4.0
49302,4.36,5.0
65363,4.38,5.0
11269,3.29,1.5
56253,3.62,4.0
77888,2.84,1.0
57294,3.46,0.5
47508,3.67,5.0
22848,3.79,3.5
43660,3.71,5.0
56136,3.58,3.0
35327,3.61,3.0
55323,4.32,3.5
15640,3.59,4.0
27421,4.1,2.5
18947,2.98,3.0
38054,3.92,4.5
50177,3.64,4.5
11642,3.2,2.5
261,3.73,5.0
54150,3.45,4.0
53572,4.13,4.0
54430,3.22,3.0
72893,2.96,4.0
64967,3.11,5.0
65467,3.89,4.5
58704,3.79,3.0
11526,3.69,5.0
6313,3.66,3.5
48491,3.8,4.0
34045,4.44,4.0
69101,4.06,4.0
55530,3.31,2.5
19575,3.84,1.0
72329,3.7,4.0
68370,3.29,3.0
35931,3.64,3.0
28579,3.8,4.0
32928,3.97,5.0
53401,3.46,2.0
61110,3.51,3.0
72775,3.0,5.0
45755,3.69,3.0
80279,3.75,3.0
16781,4.23,4.5
70892,3.86,3.0
57645,3.98,2.5
5669,4.19,4.0
67940,3.04,4.0
77069,3.0,3.0
30471,3.76,3.5
2451,3.63,4.0
42829,4.05,4.0
51918,3.76,2.0
29178,3.29,4.0
4363,4.46,5.0
15263,4.21,3.5
65930,3.62,3.0
34895,4.46,3.5
47781,3.76,2.0
15638,3.17,5.0
70314,3.4,5.0
16642,3.97,0.5
15602,4.37,5.0
34752,3.93,4.0
17952,3.72,1.5
13062,4.16,4.0
9685,3.19,4.5
62142,4.45,5.0
14012,3.34,4.0
28108,3.62,4.5
50830,3.73,4.5
74837,3.93,4.5
77193,3.46,3.0
47511,3.58,4.0
78524,3.23,3.0
19882,3.28,4.0
62950,3.92,4.0
67866,3.3,3.5
24162,4.14,3.0
49729,4.03,5.0
40293,3.38,1.0
55884,3.94,4.0
28202,3.41,4.5
71591,4.37,3.0
42010,2.76,2.5
5021,3.51,5.0
29249,2.81,3.0
26618,3.25,3.0
41416,3.58,3.0
38848,3.77,3.5
50386,4.07,5.0
67900,3.91,4.0
45366,3.06,1.0
23543,4.01,4.0
68237,3.76,3.0
64534,4.17,4.5
52943,3.98,3.0
22288,3.94,4.0
36212,3.49,4.5
12162,3.13,3.0
2640,4.12,4.0
33488,3.45,4.5
66652,4.21,5.0
51284,4.22,5.0
77016,3.94,3.0
37816,3.38,3.0
60528,3.67,3.0
56004,4.32,4.5
77335,3.81,3.0
39232,4.08,4.0
3297,3.4,3.5
72030,3.13,4.0
68654,3.78,5.0
40676,3.49,4.0
56443,3.6,2.0
66544,3.17,1.0
13217,3.65,2.0
29753,3.43,4.0
73013,3.63,4.0
17809,3.56,4.0
7228,3.88,5.0
36746,2.83,3.0
54080,4.15,3.0
2894,3.69,3.5
46910,3.65,3.5
25823,4.23,4.0
15446,3.29,3.0
31103,4.05,4.0
44509,3.36,4.0
55044,4.05,4.0
66603,3.76,3.0
27928,3.59,4.0
49218,3.98,4.0
14476,3.8,5.0
49390,3.92,4.0
42121,3.14,4.0
18699,3.94,5.0
5873,3.51,4.0
55714,3.74,4.0
44904,4.5,4.0
23560,4.13,4.0
45164,3.98,4.0
3692,3.87,4.0
45610,4.14,4.0
16719,3.52,3.0
6560,3.0,5.0
53130,4.13,2.5
28122,3.81,4.0
28641,3.47,3.5
8723,3.81,4.0
50576,3.89,4.0
31146,4.22,4.0
7179,3.66,5.0
43235,2.87,4.0
31468,3.45,3.0
42362,3.82,1.0
59149,3.31,1.0
61946,2.65,3.0
68630,2.69,2.0
30791,3.87,2.0
43717,2.85,2.5
77309,3.51,3.5
18934,3.71,3.5
29834,3.78,3.0
51383,3.52,4.0
5862,3.53,2.0
77125,3.67,5.0
54302,3.8,4.0
63874,4.37,4.0
58423,3.9,2.5
5682,3.76,4.0
38753,3.84,4.0
27034,4.14,4.0
78357,3.85,4.0
30295,4.16,5.0
32555,2.84,3.5
32413,3.92,5.0
22287,4.22,3.0
1499,3.17,3.0
65510,3.69,3.5
43459,2.72,2.0
613,4.18,4.5
43826,3.22,4.0
46603,3.56,3.5
2945,3.66,4.0
8309,3.92,3.0
12411,4.24,4.5
59348,3.91,1.5
54674,3.12,5.0
984,3.59,3.5
34908,3.86,4.5
52533,3.42,2.0
19106,4.25,4.0
18303,3.17,3.5
62795,3.3,5.0
53661,4.04,3.5
10446,2.96,4.5
37961,4.38,3.0
42144,3.72,3.0
66703,4.25,4.0
30604,3.04,2.0
7301,2.49,3.0
50159,3.5,4.0
43974,4.19,4.0
27256,3.39,1.0
73532,4.31,4.0
46003,3.92,3.5
6511,3.29,4.0
8455,3.09,2.5
46535,3.79,4.0
75873,4.35,4.5
53733,3.82,1.0
36045,4.08,4.0
3724,3.54,1.5
13232,3.9,5.0
63276,3.93,4.0
76126,4.5,5.0
9454,3.54,2.5
32974,2.76,1.0
47984,3.95,3.0
47334,3.82,4.0
4480,3.93,4.0
61386,3.88,5.0
44603,3.48,2.0
64224,3.55,4.0
30416,4.19,5.0
78941,3.66,4.0
11618,3.64,4.0
52885,3.46,2.5
74428,4.34,3.0
79537,3.6,4.0
34879,4.26,5.0
51056,4.09,5.0
79872,3.38,4.0
45740,4.2,5.0
80842,3.73,3.0
6139,3.57,4.0
52422,3.46,4.5
5480,3.8,3.0
79258,3.58,4.5
26372,4.11,4.0
44461,3.19,4.0
9944,3.94,4.0
31481,3.92,4.5
11209,4.17,4.5
23735,3.42,2.5
32349,3.99,2.0
33685,3.79,4.0
33503,4.44,5.0
36973,3.66,3.5
5331,3.39,3.0
20978,4.1,3.0
59071,4.25,5.0
23056,3.75,3.5
69118,3.63,3.0
75233,3.65,4.0
33464,3.44,2.0
24935,3.94,2.5
52283,3.87,2.0
61806,3.92,4.0
76118,3.57,5.0
16597,4.02,2.0
69448,4.18,5.0
29042,3.83,5.0
79526,3.84,4.0
70256,4.04,3.0
29247,3.35,3.0
53720,3.84,4.0
16747,3.32,2.5
81377,3.35,4.0
13020,3.53,4.0
34715,4.16,4.0
71880,3.65,4.0
11935,4.12,2.5
28236,3.81,4.5
4093,3.43,5.0
74916,3.59,3.5
61431,3.32,4.0
8123,3.95,4.5
31962,4.03,4.5
73097,3.43,2.5
532,4.51,5.0
50881,4.42,4.5
14574,3.47,4.0
16237,3.87,4.0
59333,3.21,4.0
35472,3.99,3.5
45837,4.13,3.0
18103,4.12,4.5
60386,3.82,4.0
44653,3.94,3.5
58726,2.75,5.0
21949,3.52,1.0
73269,2.62,3.5
58337,3.56,5.0
38640,4.18,4.0
10366,3.53,4.0
9213,4.11,4.5
56583,3.49,4.0
26225,4.13,4.0
45495,3.3,3.0
63989,3.29,3.0
23837,3.96,5.0
67462,3.43,4.0
50448,4.24,4.0
58397,2.9,3.0
60296,3.78,3.0
11065,3.25,1.0
35593,3.78,2.0
27216,3.92,4.0
20370,2.83,2.0
37574,4.07,3.0
61663,4.18,5.0
51125,3.95,4.0
11499,3.56,4.0
16390,4.1,3.0
22232,3.9,3.0
61614,3.49,3.0
74150,3.92,4.0
4815,3.99,4.0
27794,3.95,2.5
41205,3.45,4.0
79720,4.18,4.0
4110,3.71,3.5
7868,3.65,4.0
78659,3.36,3.0
24865,4.2,2.5
49335,3.96,5.0
4226,3.86,2.0
56570,2.7,3.0
24972,3.53,2.0
11056,3.56,4.0
78806,4.23,5.0
8233,4.28,3.0
635,3.8,5.0
5375,2.86,3.0
52230,4.14,3.0
33300,3.09,5.0
27537,4.01,5.0
6902,3.51,4.0
73562,4.04,5.0
5354,3.74,5.0
7955,3.49,4.0
77748,3.66,3.5
58624,3.57,4.0
33074,3.44,3.0
76841,3.33,3.0
4321,3.95,4.0
45665,3.61,3.5
41271,3.73,4.0
56615,3.88,4.0
30101,3.11,3.0
62595,3.58,4.5
69198,4.24,5.0
63278,3.78,4.0
1203,4.08,2.5
67691,3.46,4.5
30436,4.42,3.0
48405,4.09,3.0
1706,3.8,2.0
78925,3.07,2.0
19518,3.05,3.5
67290,3.72,4.0
3619,3.21,2.5
72203,3.94,4.0
60850,3.54,4.0
44629,3.05,1.0
40479,3.47,3.5
16179,3.46,3.0
74433,4.23,5.0
14349,3.15,3.0
42418,4.0,5.0
8478,3.01,3.0
72854,4.23,5.0
11755,3.61,5.0
69808,4.27,4.0
72538,3.66,3.0
7311,3.83,2.0
8489,3.8,4.0
36374,3.64,4.0
67279,3.26,5.0
66188,3.63,4.0
2823,3.8,4.0
78687,4.01,5.0
56962,3.19,3.0
9982,3.34,3.5
17236,3.92,4.5
69644,4.2,4.5
51558,3.98,3.0
27451,3.88,4.0
67280,3.92,5.0
24998,3.4,3.0
55421,3.89,3.5
20755,3.04,4.0
48130,3.99,4.5
27624,3.58,4.5
32410,4.28,5.0
21242,3.79,4.0
69354,3.38,5.0
1745,3.59,4.0
9703,3.49,4.0
26984,3.91,2.0
1582,3.71,2.0
75591,3.29,4.0
45432,3.1,3.0
63292,3.97,4.0
70978,3.51,3.0
20038,4.39,5.0
23781,4.09,4.0
29265,3.38,3.0
46735,3.47,4.0
52123,3.02,1.0
81046,3.8,4.0
81690,3.69,3.0
19376,3.2,3.0
17237,3.95,4.0
24510,3.91,1.5
69323,3.96,3.5
78144,4.37,4.0
81511,3.35,2.0
54983,3.27,2.0
17452,3.86,4.5
59430,4.02,5.0
73470,3.67,3.5
3792,3.4,2.5
2287,4.34,5.0
59961,4.01,3.5
48960,3.78,4.5
6221,3.36,3.5
81512,3.42,1.0
81145,3.78,4.5
6013,4.17,4.0
6418,2.4,2.0
81530,3.51,4.0
10510,4.08,3.0
14147,2.91,3.0
18879,3.89,4.5
4527,3.55,4.0
37888,3.43,3.0
24715,3.74,2.5
53471,3.49,2.0
20067,2.92,1.0
30861,3.52,3.5
76843,4.09,3.0
33407,3.6,3.0
4633,4.08,4.0
39403,3.51,4.0
78082,3.33,3.0
77902,3.75,1.5
3690,3.52,3.5
3712,3.56,3.5
75611,4.03,4.0
64867,3.17,5.0
43126,3.7,4.0
78484,3.89,4.0
35624,3.73,4.5
39437,3.89,4.5
46452,3.25,3.0
