original_row_index,oof_pred_knn,rating_true
2270,3.7,0.5
2273,3.32,0.5
2274,3.22,5.0
2276,3.89,5.0
2279,3.91,4.5
2280,4.15,3.5
2282,3.86,4.5
2283,3.27,2.5
2284,4.09,4.5
2285,4.5,5.0
2286,4.02,4.5
2287,4.42,5.0
2288,4.32,4.5
2290,4.01,3.5
2292,4.12,5.0
2293,4.32,5.0
2294,4.27,4.5
2296,4.46,4.5
2297,4.21,3.5
2299,4.46,3.5
2301,4.06,4.0
2302,4.2,2.5
2303,4.31,5.0
2304,3.62,4.0
2305,3.87,2.0
2307,4.1,5.0
2308,3.74,4.5
2310,3.98,4.5
2312,4.09,3.5
2313,4.28,5.0
2314,3.85,4.0
2316,4.06,5.0
2320,4.21,4.0
2324,3.48,2.0
2325,4.08,3.5
2326,4.47,4.5
2327,3.69,4.5
2331,3.7,2.0
2332,3.47,5.0
2333,4.0,4.5
2334,3.58,3.0
2337,4.2,4.5
2338,4.1,5.0
2339,3.2,4.0
2342,3.72,4.5
2344,4.17,4.0
2346,3.56,2.5
2347,4.12,4.0
2348,4.01,4.5
2349,3.77,4.5
2352,3.53,3.0
2353,3.63,4.0
2354,4.17,5.0
2357,4.01,3.5
2358,3.5,4.0
2359,4.1,3.5
2360,3.68,4.5
2362,3.35,4.0
2364,4.01,4.5
2365,3.08,2.0
2366,4.11,4.5
2367,3.22,3.5
2368,4.1,4.5
2369,3.96,4.0
2371,4.11,4.5
2373,3.8,5.0
2375,4.05,1.0
2376,2.66,2.5
2378,4.25,5.0
2379,3.91,5.0
2381,3.12,5.0
2382,2.93,3.0
2383,3.36,3.0
2384,4.02,3.5
2386,4.0,4.5
2388,2.98,3.5
2389,3.54,3.0
2390,3.74,4.5
2391,3.81,4.5
2392,3.79,2.0
2394,3.63,4.0
2395,3.95,3.0
2397,4.18,5.0
2398,3.76,5.0
2400,3.76,4.0
2401,3.99,4.0
2402,3.64,2.5
2411,3.51,4.5
2412,3.97,4.0
2415,4.45,3.0
2417,3.07,3.5
2418,3.6,3.5
2420,2.79,1.0
2421,3.27,4.0
2423,3.89,1.5
2424,3.68,4.0
2427,3.98,3.5
2428,3.66,0.5
2431,2.89,4.5
2432,2.78,4.5
2433,3.58,5.0
2434,3.89,4.0
2435,4.02,3.5
2437,4.0,4.0
2438,3.97,4.5
2439,3.15,4.0
2440,4.31,4.5
2442,3.51,4.0
2443,3.63,4.0
2444,4.29,0.5
2445,3.48,2.5
2447,3.55,2.5
2448,3.83,3.0
2449,3.43,0.5
2452,3.83,3.5
2454,3.58,4.0
2456,3.59,2.0
2458,3.69,4.5
2459,3.25,4.0
2460,3.79,2.0
2461,3.0,3.0
2462,3.36,4.0
2464,3.37,3.5
2466,4.34,5.0
2467,2.87,4.0
2468,3.76,3.5
2469,3.04,1.0
2471,4.22,2.0
2472,3.2,2.0
2473,3.33,2.0
2476,3.69,3.0
2480,3.92,3.5
2482,3.63,4.0
2483,4.02,4.0
2484,2.82,3.5
2487,3.98,5.0
2488,3.92,4.0
2491,3.84,4.5
2492,3.89,2.5
2493,3.58,4.0
2495,4.04,4.5
2497,3.84,4.0
2502,3.62,5.0
2503,4.11,4.0
2504,3.37,3.5
2505,4.03,0.5
2506,3.44,3.0
2508,3.66,2.0
2510,4.03,3.0
2511,3.62,2.0
2512,3.57,0.5
2513,3.43,4.5
2518,3.86,5.0
2519,3.51,3.0
2521,3.89,3.5
2524,4.02,5.0
2525,3.76,3.0
2527,3.56,3.0
2528,3.4,4.5
2529,3.83,5.0
2530,3.37,2.5
2532,3.11,3.0
2533,3.37,5.0
2537,3.74,2.0
2538,3.93,4.0
2540,3.8,5.0
2542,3.96,3.0
2543,3.72,3.0
2544,3.17,3.0
2545,3.03,2.0
2547,3.21,4.0
2551,3.64,4.0
2553,3.5,3.0
2561,3.38,2.0
2562,3.06,3.0
2565,3.09,2.0
2566,3.7,3.0
2568,3.32,4.0
2570,3.43,4.0
2573,3.71,4.0
2575,3.18,1.0
2576,4.06,3.0
2577,3.55,3.0
2579,3.98,3.0
2580,3.58,3.0
2581,3.25,3.0
2583,3.81,3.0
2584,3.55,5.0
2585,4.03,5.0
2587,3.57,1.0
2590,3.89,3.0
2592,3.96,3.0
2593,3.37,3.0
2596,4.03,5.0
2597,3.39,3.0
2598,4.26,4.0
2604,3.66,3.0
2606,4.13,3.0
2608,3.18,3.0
2609,3.39,3.0
2611,3.64,3.0
2612,3.37,4.0
2613,3.8,3.0
2615,3.78,4.0
2616,2.7,4.0
2617,3.54,3.0
2618,3.34,1.0
2619,3.67,4.0
2620,3.83,3.0
2621,3.5,4.0
2622,2.95,3.0
2623,3.56,3.0
2625,3.63,2.0
2627,4.09,4.0
2628,2.85,3.0
2629,3.93,3.0
2632,3.48,3.0
2633,3.39,3.0
2635,3.88,4.0
2636,3.23,5.0
2637,3.78,1.0
2639,3.37,4.0
2643,4.54,4.0
2645,3.91,3.0
2646,3.43,4.0
2647,2.87,3.0
2653,3.74,3.0
2654,3.73,3.0
2655,2.88,3.0
2656,2.99,3.0
2657,3.78,3.0
2659,4.14,4.0
2660,3.5,3.0
2664,3.4,3.0
2665,3.04,3.0
2666,3.44,3.0
2667,3.71,3.0
2669,2.98,3.0
2673,3.43,4.0
2675,3.84,3.0
2678,3.81,4.0
2679,4.18,1.0
2680,3.25,2.0
2682,3.32,4.0
2684,3.55,3.0
2685,3.38,3.0
2686,3.52,3.0
2689,4.25,5.0
2690,2.83,1.0
2691,3.3,3.0
2692,4.26,4.0
2693,3.29,5.0
2694,4.02,4.0
2697,3.83,3.0
2699,3.59,3.0
2702,3.35,4.0
2704,3.6,4.0
2705,3.74,5.0
2707,3.32,3.0
2708,4.21,4.0
2710,3.58,4.0
2711,3.43,3.0
2713,3.65,3.0
2715,3.72,4.0
2716,3.68,4.0
2717,2.97,3.0
2719,3.38,3.0
2721,4.18,5.0
2722,3.7,3.0
2723,2.82,3.0
2724,3.22,3.0
2725,3.32,3.0
2726,3.09,3.0
2728,3.93,3.0
2731,4.33,5.0
2733,2.81,3.0
2734,3.88,3.0
2735,4.41,4.0
2739,4.17,3.0
2741,4.0,3.0
2742,3.75,4.0
2745,4.26,5.0
2746,3.79,4.0
2747,4.37,5.0
2749,4.33,3.0
2751,4.05,4.0
2755,4.1,4.0
2756,3.65,5.0
2759,3.5,4.0
2760,3.95,3.0
2761,3.73,5.0
2762,4.06,4.0
2765,3.95,5.0
2767,3.74,4.0
2768,4.1,3.0
2770,4.02,3.0
2771,4.16,4.0
2772,4.17,4.0
2774,4.29,4.0
2775,4.09,4.0
2776,3.03,3.0
2778,3.49,3.0
2779,3.92,4.0
2780,3.74,5.0
2783,4.13,4.0
2784,4.02,4.0
2786,3.52,3.0
2787,3.56,4.0
2788,3.29,3.0
2789,3.52,4.0
2790,4.19,5.0
2791,3.43,3.0
2792,4.16,5.0
2794,3.77,4.0
2795,4.23,4.0
2798,4.28,4.0
2799,4.18,4.0
2801,4.17,4.0
2802,4.38,4.0
2803,4.12,4.0
2804,3.92,4.0
2806,4.24,5.0
2807,4.09,4.0
2809,4.18,5.0
2811,3.79,4.0
2812,4.36,5.0
2813,4.38,5.0
2814,3.85,5.0
2815,4.43,5.0
2817,4.22,5.0
2819,4.02,5.0
2820,4.07,4.0
2822,4.02,4.0
2823,3.96,4.0
2824,3.9,5.0
2825,3.8,3.0
2826,4.26,3.0
2828,4.29,4.0
2829,4.26,4.0
2830,3.89,4.0
2831,4.17,5.0
2832,3.93,5.0
2834,3.41,5.0
2836,4.19,4.0
2837,3.69,4.0
2838,3.84,4.0
2840,3.98,4.0
2841,4.21,5.0
2842,3.92,3.0
2844,3.53,4.0
2846,4.11,4.0
2847,4.19,4.0
2850,3.72,4.0
2851,3.79,4.0
2852,4.22,5.0
2853,4.17,3.0
2855,3.95,4.0
2856,4.14,3.0
2857,3.45,3.0
2858,3.91,3.0
2859,3.17,3.0
2860,3.64,3.0
2862,3.71,3.0
2865,3.89,4.0
2867,3.46,3.0
2870,3.65,4.0
2872,3.69,2.0
2874,3.69,3.0
2875,3.74,4.0
2877,3.42,3.0
2878,3.84,2.0
2879,3.6,3.0
2880,3.12,3.0
2881,3.54,1.0
2882,3.0,3.0
2884,3.16,1.0
2885,3.92,1.0
2886,3.14,2.0
2887,3.91,3.0
2888,4.12,5.0
2892,4.05,3.5
2893,3.84,2.5
2894,3.67,3.5
2896,3.8,3.0
2897,2.84,4.0
2898,3.84,2.5
2899,3.23,1.0
2903,4.53,4.5
2904,2.94,1.0
2905,4.19,2.0
2906,3.74,3.5
2907,3.03,1.0
2908,3.63,4.0
2909,3.94,4.5
2910,3.81,3.0
2911,3.92,5.0
2917,4.13,0.5
2918,3.69,4.0
2920,4.33,2.0
2922,3.26,3.5
2923,4.19,4.0
2925,4.48,2.0
2926,4.43,3.0
2927,3.96,3.5
2928,4.23,2.0
2930,3.91,1.5
2931,4.13,4.0
2934,4.33,4.5
2935,3.96,4.5
2936,4.27,4.0
2938,4.26,1.0
2944,3.84,5.0
2945,3.65,4.0
2947,4.22,3.0
2949,4.24,4.5
2950,3.19,5.0
2952,3.96,0.5
2953,4.04,0.5
2954,3.52,0.5
2955,4.14,0.5
2956,3.47,2.0
2959,4.21,3.5
2961,3.91,4.5
2962,3.92,4.5
2963,3.83,4.0
2964,4.38,4.0
2965,3.68,1.0
2966,3.89,3.5
2967,3.7,2.5
2969,3.7,4.5
2970,3.67,4.0
2972,3.51,4.0
2973,3.39,3.0
2975,3.71,4.0
2977,3.96,3.0
2980,3.36,3.0
2981,3.45,4.0
2982,3.54,4.0
2985,3.05,2.0
2988,4.0,3.0
2989,3.4,3.0
2991,3.39,3.0
2992,3.32,3.0
2993,2.94,3.0
2994,4.09,4.0
2995,3.76,4.0
2997,3.67,3.0
3000,3.89,3.0
3001,2.95,3.0
3002,3.81,3.0
3005,4.27,5.0
3006,4.02,3.0
3007,3.49,3.0
3012,3.87,4.0
3013,3.35,3.0
3014,4.13,4.0
3015,3.54,3.0
3018,3.57,2.0
3021,4.19,5.0
3022,3.57,3.0
3025,3.95,3.0
3026,4.36,3.0
3030,4.0,5.0
3031,4.01,4.0
3036,4.03,3.0
3038,4.1,5.0
3039,4.16,4.0
3041,3.76,3.0
3042,3.5,3.0
3043,3.86,3.0
3045,3.77,3.0
3047,3.67,4.0
3049,3.94,3.0
3051,4.24,3.0
3052,4.12,4.0
3053,3.09,3.0
3054,3.91,3.0
3056,3.43,4.0
3057,3.58,3.0
3058,3.34,3.0
3059,4.29,5.0
3060,3.4,4.0
3063,4.28,5.0
3064,3.93,4.0
3065,3.97,4.0
3068,4.23,4.0
3069,4.09,4.0
3070,3.95,4.0
3071,4.36,5.0
3072,4.45,3.0
3073,4.06,3.0
3074,4.01,5.0
3075,4.27,5.0
3076,3.93,4.0
3077,4.01,3.0
3078,4.13,3.0
3079,3.96,5.0
3080,3.66,4.0
3081,4.08,4.0
3083,4.01,3.0
3084,4.06,5.0
3085,4.07,4.0
3091,4.16,4.0
3092,3.89,3.0
3093,3.96,4.0
3095,4.28,4.0
3096,4.19,4.0
3100,3.68,3.0
3102,3.71,4.0
3103,3.74,3.0
3104,3.11,3.0
3105,3.4,3.0
3106,3.72,3.0
3107,3.28,3.0
3108,3.61,3.0
3110,3.84,4.0
3111,3.61,3.0
3112,3.81,3.0
3113,3.56,3.0
3115,3.16,3.0
3116,4.11,4.0
3117,3.48,3.0
3119,3.89,4.5
3120,3.43,2.0
3121,4.24,3.5
3123,3.28,3.0
3124,2.76,3.0
3128,3.05,2.0
3130,3.71,2.0
3132,4.35,4.0
3134,3.14,3.0
3135,2.9,2.0
3136,4.09,3.5
3137,3.04,2.5
3138,3.89,4.5
3140,3.05,2.5
3143,3.32,3.0
3144,3.78,4.0
3146,3.4,2.0
3147,3.94,5.0
3148,3.47,4.5
3150,3.39,5.0
3151,2.82,1.5
3152,3.35,2.5
3153,4.5,4.0
3157,3.79,2.0
3158,4.25,4.5
3160,3.97,5.0
3163,3.94,5.0
3164,3.95,3.5
3166,3.96,4.0
3167,3.48,4.0
3168,4.24,3.0
3169,4.28,4.0
3170,4.13,5.0
3171,2.87,3.5
3172,3.51,4.5
3173,4.05,4.0
3174,3.39,2.0
3175,3.6,4.0
3176,3.86,3.5
3177,3.59,4.0
3179,3.33,4.0
3180,3.67,4.0
3183,3.42,3.0
3184,3.57,4.0
3186,4.17,2.0
3190,3.57,2.0
3193,3.42,2.5
3195,3.61,4.5
3196,3.79,3.0
3198,3.62,2.5
3201,3.53,3.5
3204,3.91,3.5
3206,4.08,3.5
3208,3.74,4.5
3209,3.81,3.5
3210,3.57,2.5
3212,3.83,2.0
3213,3.8,4.0
3215,3.67,4.5
3216,4.25,4.5
3217,3.69,2.0
3218,3.19,2.5
3221,4.08,2.0
3222,3.47,2.5
3223,3.76,2.0
3225,2.94,2.0
3226,3.45,4.5
3227,3.89,3.0
3228,3.67,3.0
3230,3.91,4.0
3231,3.39,1.5
3232,4.15,4.0
3233,3.01,2.0
3235,4.18,4.0
3236,3.92,2.0
3238,3.9,3.0
3242,3.4,3.5
3249,2.51,2.5
3252,2.7,3.0
3260,3.7,2.0
3264,3.27,3.0
3266,3.22,2.0
3268,3.02,2.0
3269,3.9,2.0
3270,3.62,4.0
3271,4.04,5.0
3275,3.27,3.5
3276,3.64,3.5
3278,2.89,4.0
3279,3.54,3.0
3280,3.88,4.0
3282,3.91,2.5
3288,3.77,2.5
3289,3.6,5.0
3291,3.64,4.5
3292,3.43,3.5
3295,3.19,4.0
3296,3.86,3.5
3298,3.37,4.0
3299,4.14,4.5
3300,3.91,3.5
3301,3.45,4.5
3304,3.4,3.0
3305,3.9,4.0
3308,3.9,4.0
3309,3.65,2.0
3311,3.34,4.0
3312,3.7,4.0
3313,4.39,4.0
3314,3.08,3.5
3315,2.73,3.0
3316,3.65,4.5
3320,3.9,3.5
3323,3.02,3.0
3325,3.52,4.5
3326,4.01,3.5
3327,3.46,4.0
3328,3.09,4.5
3331,3.62,2.5
3333,3.95,5.0
3334,4.06,3.0
3336,3.69,3.5
3338,3.1,2.0
3339,3.06,1.5
3341,3.67,3.5
3342,4.06,4.5
3344,3.88,4.0
3345,3.37,3.5
3346,4.13,3.5
3350,3.34,2.5
3351,3.17,3.5
3354,3.99,4.5
3355,3.74,4.0
3357,3.39,3.5
3358,4.35,4.5
3359,3.35,4.0
3361,3.4,2.5
3362,4.06,4.0
3364,3.48,3.5
3366,3.89,4.5
3367,2.94,2.0
3369,3.56,4.0
3372,4.11,3.5
3378,3.92,4.5
3379,3.8,4.5
3380,3.89,4.5
3382,3.48,3.5
3383,3.38,2.5
3384,4.02,3.0
3385,2.92,3.5
3386,3.68,4.0
3391,3.74,4.5
3392,3.32,3.0
3393,4.23,4.5
3397,4.04,4.5
3398,3.7,3.5
3401,4.0,3.5
3402,4.47,5.0
3403,4.03,4.5
3404,3.94,2.5
3405,4.41,3.5
3406,4.37,4.5
3407,3.96,4.0
3408,4.29,5.0
3409,3.83,3.5
3415,4.29,3.5
3416,4.35,4.5
3417,4.24,5.0
3419,4.32,4.0
3423,3.92,3.5
3425,4.01,3.5
3426,3.99,3.5
3427,3.76,3.5
3430,4.1,3.5
3432,3.68,3.5
3436,3.87,4.5
3441,4.03,4.0
3443,4.23,4.0
3445,3.8,5.0
3446,3.79,3.0
3451,4.15,4.0
3452,3.94,4.0
3454,3.52,4.0
3455,4.25,4.5
3456,4.29,4.5
3458,4.28,4.5
3459,3.93,3.5
3460,4.06,4.0
3461,4.42,4.5
3465,4.34,5.0
3466,4.07,4.0
3469,4.23,4.5
3470,4.38,5.0
3471,4.45,4.5
3472,4.08,3.5
3473,4.22,4.5
3475,4.12,4.0
3476,4.07,4.0
3479,4.01,3.5
3480,4.09,1.5
3481,3.83,3.5
3483,3.81,4.0
3486,4.24,4.0
3487,4.27,4.5
3489,4.0,3.5
3490,3.99,4.0
3491,4.22,3.0
3492,3.77,4.0
3493,4.13,3.5
3496,4.21,4.5
3497,3.98,2.0
3498,4.16,3.0
3499,3.77,4.0
3500,4.28,3.5
3502,4.01,5.0
3503,4.14,4.0
3504,3.79,4.5
3508,3.91,3.0
3509,3.42,2.5
3510,3.56,2.5
3513,3.69,4.0
3514,4.06,4.0
3515,3.92,3.5
3517,3.46,2.0
3518,2.75,1.5
3519,3.69,3.0
3521,3.32,2.0
3523,2.89,0.5
3526,3.79,4.0
3528,4.22,4.0
3529,4.09,4.5
3530,3.73,4.0
3532,3.48,4.0
3534,3.22,5.0
3537,3.44,4.5
3538,4.05,5.0
3540,3.11,3.5
3541,3.84,5.0
3542,3.42,3.0
3544,3.69,3.5
3545,3.02,2.0
3546,4.1,3.0
3548,4.02,4.0
3549,4.02,3.5
3553,4.09,4.0
3555,4.22,4.5
3557,4.24,4.0
3558,3.62,3.0
3559,4.0,3.0
3560,4.1,4.0
3562,3.89,3.5
3563,4.05,3.5
3564,3.83,2.5
3565,4.06,1.5
3568,3.44,3.5
3569,3.27,3.5
3571,3.48,4.0
3574,3.9,4.0
3576,3.63,3.5
3580,3.14,2.0
3581,4.05,4.0
3582,3.53,1.5
3585,4.22,3.0
3588,4.09,5.0
3589,3.83,3.5
3590,3.86,3.5
3591,3.54,3.5
3595,3.98,3.5
3597,3.94,2.5
3599,3.44,2.5
3600,3.56,3.0
3601,3.45,3.0
3604,3.7,4.0
3607,3.32,4.0
3610,3.83,2.5
3611,3.93,4.0
3612,2.84,2.0
3614,4.25,4.0
3615,3.57,3.0
3616,3.48,3.5
3617,2.94,4.0
3618,3.47,3.5
3619,3.32,2.5
3620,3.39,4.5
3621,4.01,3.5
3623,3.36,3.0
3624,4.16,5.0
3625,3.09,1.5
3626,3.38,4.5
3627,3.88,3.0
3630,3.81,4.5
3631,3.77,4.0
3632,3.79,3.5
3633,3.88,4.0
3634,3.84,4.0
3635,3.32,2.0
3637,4.23,3.5
3638,3.34,3.5
3639,3.29,4.0
3641,3.94,4.0
3642,3.71,3.5
3644,2.64,3.5
3646,2.98,4.0
3647,3.65,4.5
3648,3.57,3.5
3656,3.53,3.0
3657,3.4,2.5
3660,4.15,3.0
3665,3.63,4.0
3667,3.93,4.0
3669,3.93,4.5
3673,4.26,4.0
3674,4.18,5.0
3675,3.41,4.0
3676,3.94,2.5
3679,3.5,4.5
3680,3.81,4.0
3682,3.7,4.0
3686,3.44,3.5
3687,3.12,3.5
3688,4.23,4.5
3689,4.02,3.0
3692,3.66,4.0
3693,4.06,1.0
3694,3.89,4.0
3696,4.18,4.0
3697,4.09,3.5
3699,4.35,3.5
3700,4.37,4.0
3703,3.92,3.0
3704,3.9,4.5
3707,3.27,4.0
3709,4.13,4.0
3710,4.14,4.0
3713,3.52,2.0
3714,3.9,3.5
3717,3.29,1.0
3718,3.41,3.0
3719,4.02,2.0
3720,4.25,4.5
3721,3.68,4.0
3724,3.5,1.5
3725,2.98,3.0
3733,3.31,4.0
3734,3.62,3.0
3735,3.11,4.0
3738,3.09,3.5
3739,4.09,3.5
3740,3.88,3.5
3741,3.79,3.5
3742,2.99,3.0
3743,3.9,5.0
3744,3.65,5.0
3745,4.08,5.0
3747,3.81,4.0
3750,3.57,4.5
3751,3.71,1.0
3753,4.29,3.0
3754,3.0,3.0
3756,3.21,4.0
3757,3.73,5.0
3758,3.73,4.0
3761,3.95,3.5
3762,3.67,2.0
3764,3.44,3.5
3765,3.37,0.5
3766,3.78,3.5
3767,3.54,3.0
3768,2.97,2.5
3770,3.04,4.0
3771,4.29,3.5
3772,3.78,4.5
3774,3.59,4.5
3776,3.4,4.0
3777,3.88,2.5
3778,3.56,4.0
3780,3.78,1.5
3781,3.57,5.0
3782,3.54,4.0
3783,4.04,4.0
3784,3.86,3.5
3785,3.45,3.5
3787,3.51,2.5
3790,3.8,4.5
3791,4.27,5.0
3792,3.54,2.5
3793,3.47,4.0
3794,3.73,4.0
3800,2.97,3.0
3802,4.13,3.0
3803,3.81,3.5
3805,4.08,3.0
3806,3.82,4.0
3808,3.71,3.5
3809,3.52,3.5
3810,3.7,3.5
3813,3.58,4.5
3816,3.36,3.0
3817,3.34,2.5
3820,4.09,4.0
3821,3.79,3.5
3824,4.17,4.0
3825,3.81,4.5
3826,3.69,4.5
3828,3.5,4.5
3829,3.64,2.0
3830,3.8,5.0
3831,3.77,4.0
3832,4.04,4.5
3834,2.57,2.0
3836,3.35,4.0
3837,3.7,4.0
3840,3.44,4.5
3842,3.81,3.5
3843,3.39,2.0
3844,3.72,3.5
3846,3.82,3.5
3847,3.62,4.0
3848,4.35,4.5
3849,4.27,3.5
3850,3.9,4.0
3851,3.02,4.5
3852,3.76,3.5
3854,3.29,3.5
3857,3.94,4.5
3860,3.78,3.0
3861,4.01,3.5
3862,4.05,4.0
3863,3.33,5.0
3864,3.76,3.0
3865,3.68,3.0
3868,3.75,4.5
3869,3.6,3.5
3870,3.18,3.5
3871,4.06,3.5
3873,3.35,2.5
3876,3.66,3.5
3877,3.12,3.0
3880,3.62,3.5
3882,3.88,4.5
3883,3.87,3.5
3884,3.83,3.0
3888,3.41,4.0
3889,3.91,4.5
3891,3.87,3.5
3893,3.77,4.0
3894,3.94,3.0
3896,3.89,4.5
3898,3.42,2.5
3903,3.47,3.0
3904,3.69,4.5
3906,3.73,3.5
3907,3.5,1.5
3908,3.24,2.5
3909,3.18,3.5
3911,3.96,3.0
3914,3.8,3.0
3915,3.54,4.0
3916,4.25,5.0
3917,3.39,3.0
3918,4.09,4.0
3921,3.68,3.0
3922,3.78,4.0
3924,3.47,3.0
3925,3.39,4.0
3927,3.7,4.0
3930,3.8,4.0
3931,3.43,4.0
3932,4.35,4.0
3933,3.63,3.0
3934,4.23,3.0
3935,3.53,2.0
3937,3.38,4.0
3938,2.82,3.0
3940,3.09,2.0
3941,3.3,5.0
3942,3.66,3.0
3945,4.05,3.0
3946,3.84,5.0
3947,3.07,2.0
3948,3.44,3.0
3950,4.06,5.0
3952,4.06,4.5
3953,4.26,4.5
3956,3.54,2.5
3957,4.35,3.0
3958,4.25,3.5
3959,3.44,0.5
3961,2.89,0.5
3962,4.09,4.5
3963,2.97,2.0
3964,3.73,3.0
3966,4.01,3.5
3968,3.55,1.0
3969,3.78,3.5
3970,3.94,4.0
3975,3.81,3.0
3978,4.5,4.0
3979,3.67,3.5
3980,4.28,3.5
3981,4.29,3.5
3983,4.09,3.5
3985,3.6,4.0
3987,3.8,3.5
3991,3.67,3.0
3992,3.63,4.0
3994,3.95,4.0
3995,3.55,4.0
3996,3.69,5.0
3998,3.93,4.5
3999,4.21,4.0
4000,4.04,4.0
4002,4.01,4.5
4003,3.91,3.0
4004,3.45,4.0
4005,3.44,2.5
4006,4.02,2.5
4011,3.21,3.5
4012,4.03,4.0
4016,3.28,2.0
4017,3.05,4.5
4019,3.95,3.5
4023,3.31,4.0
4024,3.23,4.0
4026,3.7,2.0
4027,3.31,2.5
4028,4.04,4.0
4029,3.86,3.0
4030,3.94,2.0
4031,4.2,5.0
4032,3.35,0.5
4033,3.87,1.5
4036,3.57,3.0
4037,3.82,4.5
4038,3.65,4.0
4039,4.1,3.5
4040,3.84,3.5
4041,3.4,4.5
4042,3.83,3.0
4043,3.84,4.0
4044,3.68,2.0
4046,3.73,1.5
4048,3.39,5.0
4049,3.61,3.0
4050,3.75,2.0
4051,3.44,4.0
4052,3.76,4.0
4053,3.66,4.0
4056,3.97,3.5
4057,3.64,3.0
4058,3.45,4.5
4059,3.25,4.0
4061,3.79,5.0
4063,3.64,3.5
4064,3.6,4.0
4067,3.71,3.0
4068,3.95,4.5
4069,3.78,4.0
4070,2.83,3.0
4072,3.68,5.0
4073,3.45,3.5
4074,3.41,4.0
4077,3.41,3.0
4079,3.67,2.5
4080,3.32,2.5
4081,3.91,4.0
4082,3.81,3.5
4083,3.78,3.5
4084,3.37,2.5
4085,3.65,3.0
4086,3.93,3.5
4088,4.22,5.0
4091,3.61,5.0
4092,3.92,3.0
4098,3.96,5.0
4099,3.51,3.5
4100,3.92,2.0
4102,3.68,3.5
4103,3.7,2.0
4106,3.77,4.5
4111,4.14,4.5
4112,4.2,4.0
4115,4.17,5.0
4116,3.91,4.0
4118,3.9,4.0
4119,3.63,4.0
4120,3.92,4.0
4122,4.1,5.0
4124,3.61,4.0
4125,4.11,2.0
4126,3.83,4.0
4127,2.8,1.0
4128,3.38,4.0
4130,4.21,5.0
4131,3.42,5.0
4133,3.95,5.0
4134,3.77,5.0
4140,4.23,5.0
4141,3.65,4.0
4142,4.35,5.0
4144,4.1,2.0
4146,3.98,5.0
4147,4.05,4.0
4149,3.85,4.0
4151,4.22,5.0
4161,3.46,4.0
4163,3.93,4.0
4164,3.98,3.0
4165,4.33,2.0
4166,4.16,3.0
4167,4.05,5.0
4168,3.82,4.0
4169,3.95,4.0
4170,4.1,5.0
4171,3.51,2.0
4173,4.15,5.0
4174,2.71,5.0
4175,3.63,4.0
4176,4.08,5.0
4180,3.25,0.5
4181,3.9,0.5
4188,3.41,0.5
4191,3.56,5.0
4193,3.8,4.0
4194,3.39,4.5
4196,3.0,3.0
4197,4.05,4.0
4198,3.5,2.0
4199,3.82,4.0
4202,4.03,5.0
4204,3.48,5.0
4207,3.8,2.0
4209,3.54,3.0
4214,3.46,2.0
4215,3.28,4.0
4216,4.13,5.0
4217,4.35,4.0
4218,3.72,4.0
4221,3.97,5.0
4223,3.47,4.0
4225,2.82,2.0
4226,3.89,2.0
4227,3.38,4.0
4228,3.27,2.0
4229,3.76,4.0
4232,4.35,4.0
4234,3.12,5.0
4236,4.25,5.0
4237,3.26,4.0
4239,3.84,5.0
4240,2.89,2.0
4242,3.82,4.0
4245,3.73,3.0
4247,3.73,4.0
4248,3.63,4.0
4251,3.67,5.0
4255,3.81,4.0
4258,3.81,4.0
4263,3.68,5.0
4264,3.68,5.0
4266,3.86,2.0
4267,4.27,5.0
4268,3.51,2.0
4269,3.23,4.0
4270,3.4,3.0
4271,2.87,4.0
4272,4.02,4.0
4273,3.57,4.0
4274,3.87,5.0
4275,3.1,4.0
4276,3.13,2.0
4277,3.68,5.0
4279,3.82,5.0
4281,3.91,4.0
4282,3.6,3.0
4283,3.74,5.0
4284,3.64,4.0
4285,3.32,4.0
4286,4.23,5.0
4287,4.19,5.0
4288,3.84,5.0
4291,3.27,4.0
4292,4.29,3.0
4295,3.7,4.0
4296,4.02,3.0
4297,3.94,4.0
4298,3.94,5.0
4299,3.66,4.0
4301,4.08,2.0
4302,4.14,4.0
4305,4.32,4.0
4306,4.17,5.0
4308,4.0,4.0
4312,4.24,5.0
4313,3.79,4.0
4314,4.46,5.0
4315,4.12,4.0
4316,4.01,4.0
4319,3.8,4.0
4321,4.03,4.0
4322,3.84,4.0
4323,3.33,3.0
4324,3.77,4.0
4326,3.67,4.0
4328,3.86,3.0
4329,4.16,2.0
4330,3.98,5.0
4331,4.16,4.0
4332,4.17,4.0
4334,4.29,5.0
4335,4.07,4.0
4336,3.2,1.0
4337,3.64,4.0
4338,3.66,1.0
4339,3.97,5.0
4340,3.74,5.0
4343,3.58,4.0
4345,3.93,3.0
4346,3.6,4.0
4347,3.14,2.0
4349,3.82,4.0
4352,4.07,3.0
4353,4.33,5.0
4355,3.96,2.0
4356,4.28,5.0
4357,4.32,5.0
4361,4.43,4.0
4362,3.83,5.0
4363,4.33,5.0
4364,4.16,4.0
4365,4.29,5.0
4366,4.56,5.0
4367,3.91,5.0
4371,3.96,4.0
4374,3.8,4.0
4375,4.26,4.0
4378,4.0,4.0
4379,4.14,4.0
4380,4.22,5.0
4383,4.33,5.0
4385,4.08,4.0
4386,4.04,5.0
4388,4.2,3.0
4390,3.72,3.0
4393,3.97,4.0
4396,3.7,5.0
4398,3.39,4.0
4399,3.85,5.0
